Datetime,Close,BB_upper,BB_middle,BB_lower,RSI,ADX,DI+,DI-,Volatility
2024-07-25 03:24:00+01:00,1.28906,1.28926,1.28906,1.28885,45.74,14.8577,45.74265,54.25735,8.51471
2024-07-25 03:25:00+01:00,1.28919,1.28927,1.28907,1.28887,53.19,14.25161,53.18625,46.81375,6.37251
2024-07-25 03:26:00+01:00,1.28916,1.28927,1.28909,1.2889,51.3,13.41888,51.29666,48.70334,2.59332
2024-07-25 03:27:00+01:00,1.28908,1.28925,1.2891,1.28895,46.81,12.91658,46.80663,53.19337,6.38674
2024-07-25 03:28:00+01:00,1.28912,1.28924,1.2891,1.28897,49.65,12.04357,49.65282,50.34718,0.69437
2024-07-25 03:29:00+01:00,1.28909,1.28924,1.28911,1.28897,47.81,11.49562,47.81386,52.18614,4.37229
2024-07-25 03:30:00+01:00,1.28901,1.28924,1.2891,1.28896,43.48,11.60574,43.4813,56.5187,13.0374
2024-07-25 03:31:00+01:00,1.28909,1.28924,1.2891,1.28896,48.51,10.99016,48.50623,51.49377,2.98754
2024-07-25 03:32:00+01:00,1.28917,1.28925,1.28911,1.28898,53.01,10.63454,53.00576,46.99424,6.01151
2024-07-25 03:33:00+01:00,1.28917,1.28925,1.28912,1.28898,53.01,10.30433,53.00576,46.99424,6.01151
2024-07-25 03:34:00+01:00,1.28909,1.28924,1.28911,1.28898,48.13,9.83567,48.12841,51.87159,3.74317
2024-07-25 03:35:00+01:00,1.28896,1.28925,1.28911,1.28896,41.54,10.34127,41.54298,58.45702,16.91404
2024-07-25 03:36:00+01:00,1.28888,1.28927,1.2891,1.28893,38.04,11.31131,38.03905,61.96095,23.9219
2024-07-25 03:37:00+01:00,1.28884,1.2893,1.28909,1.28889,36.71,12.40206,36.70912,63.29088,26.58176
2024-07-25 03:38:00+01:00,1.28876,1.28933,1.28907,1.28882,33.54,13.86724,33.5427,66.4573,32.91461
2024-07-25 03:39:00+01:00,1.28886,1.28933,1.28906,1.28879,40.2,14.27602,40.20492,59.79508,19.59017
2024-07-25 03:40:00+01:00,1.28876,1.28933,1.28904,1.28875,36.29,15.21526,36.28735,63.71265,27.4253
2024-07-25 03:41:00+01:00,1.28874,1.28933,1.28902,1.28871,35.66,16.17693,35.66069,64.33931,28.67862
2024-07-25 03:42:00+01:00,1.28874,1.2893,1.28899,1.28868,35.66,17.0699,35.66069,64.33931,28.67862
2024-07-25 03:43:00+01:00,1.28878,1.2893,1.28898,1.28865,38.13,17.54632,38.13015,61.86985,23.7397
2024-07-25 03:44:00+01:00,1.28878,1.2893,1.28896,1.28863,38.13,17.9887,38.13015,61.86985,23.7397
2024-07-25 03:45:00+01:00,1.28879,1.28927,1.28894,1.28862,39.48,18.20638,39.48193,60.51807,21.03615
2024-07-25 03:46:00+01:00,1.28881,1.28924,1.28893,1.28861,40.85,18.21253,40.85372,59.14628,18.29256
2024-07-25 03:47:00+01:00,1.28888,1.28922,1.28892,1.28861,46.17,17.45916,46.16732,53.83268,7.66535
2024-07-25 03:48:00+01:00,1.28883,1.28919,1.2889,1.28861,43.05,17.2053,43.04746,56.95254,13.90509
2024-07-25 03:49:00+01:00,1.28876,1.28917,1.28888,1.2886,39.24,17.51322,39.24193,60.75807,21.51615
2024-07-25 03:50:00+01:00,1.28889,1.28916,1.28888,1.2886,48.96,16.41081,48.96024,51.03976,2.07951
2024-07-25 03:51:00+01:00,1.28898,1.28914,1.28887,1.28861,53.93,15.79945,53.92589,46.07411,7.85179
2024-07-25 03:52:00+01:00,1.28899,1.2891,1.28886,1.28863,54.88,15.36742,54.87554,45.12446,9.75107
2024-07-25 03:53:00+01:00,1.28894,1.28904,1.28885,1.28866,51.46,14.47901,51.46482,48.53518,2.92963
2024-07-25 03:54:00+01:00,1.28906,1.28903,1.28885,1.28867,58.02,14.59039,58.01919,41.98081,16.03838
2024-07-25 03:55:00+01:00,1.28903,1.28905,1.28885,1.28866,55.7,14.36267,55.70114,44.29886,11.40228
2024-07-25 03:56:00+01:00,1.28903,1.28907,1.28886,1.28866,55.7,14.15121,55.70114,44.29886,11.40228
2024-07-25 03:57:00+01:00,1.28908,1.2891,1.28887,1.28865,58.58,14.36659,58.58322,41.41678,17.16644
2024-07-25 03:58:00+01:00,1.28911,1.28913,1.28889,1.28865,60.42,14.82941,60.42303,39.57697,20.84606
2024-07-25 03:59:00+01:00,1.28904,1.28915,1.2889,1.28865,55.14,14.50417,55.13806,44.86194,10.27612
2024-07-25 04:00:00+01:00,1.28898,1.28915,1.28891,1.28867,50.38,13.52297,50.38369,49.61631,0.76737
2024-07-25 04:01:00+01:00,1.28901,1.28916,1.28892,1.28869,52.59,12.92635,52.58515,47.41485,5.17029
2024-07-25 04:02:00+01:00,1.28899,1.28916,1.28894,1.28872,51.36,12.19767,51.36243,48.63757,2.72485
2024-07-25 04:03:00+01:00,1.28906,1.28916,1.28895,1.28874,55.8,12.15467,55.79783,44.20217,11.59566
